SHA,ETAG,Author,Username,Additions,Deletions,Total,Date
8888a6329fd99fedcc8731541a2f66f99bb8aebb,"W/""a10578a64649a88593ec8a1a306ea4fa3d5eb7be3cb03bcb93b30216c074467e""",Oleg Grenrus,phadej,1.0,9.0,10.0,"Tue, 30 Jun 2015 10:04:57 GMT"
b51adcb15051e7ee2ece8154ed27a9e91b33e104,"W/""d4a0b4bb0dab9a59c0e7c0c37547e6b5c25bc8972468d7d76fc87b4a73a1e6a4""",Daniel Casanueva,Daniel-Diaz,1.0,1.0,2.0,"Fri, 26 Jun 2015 15:56:38 GMT"
128234556f384cd36a4dd9157ff9fb1e2c08aecd,"W/""9a668ec4f231b01ff0f03112f3429deeb7f86dde2fe1cb1b80ab21e521b7e9d1""",Daniel Casanueva,Daniel-Diaz,8.0,1.0,9.0,"Fri, 26 Jun 2015 15:51:57 GMT"
69c19a5832026811081f0cb97370681f9c76d3e2,"W/""e1749c67f53f13551e6dcce36fb6b8eba0ca4d5339dd900fecca28b9ae4f0db2""",Oleg Grenrus,phadej,54.0,0.0,54.0,"Wed, 24 Jun 2015 10:53:44 GMT"
b7de3f92a60c0696bff76156ad2a64ef9cc04410,"W/""745e4d2e10d6cbb8e7ae72e91a42b52f3c6d1c2297178c126af273d1dfd5e684""",Oleg Grenrus,phadej,211.0,67.0,278.0,"Wed, 24 Jun 2015 10:42:15 GMT"
eb707e98163613ccb8bb8020bd55cafc05d9973f,"W/""afe55481fd1cecf1350fec0abd99c109aaeb3b90345c3e0a6eeaa52dd34ce2da""",John Wiegley,jwiegley,2.0,2.0,4.0,"Fri, 12 Jun 2015 02:06:46 GMT"
5f92fe13881b34ed458aba3cd0651d3a7d08b359,"W/""a3de560d4284e6be3484cffb4adc816839e2aaab4bcf463c8de75de0a57f238f""",John Wiegley,jwiegley,11.0,3.0,14.0,"Fri, 12 Jun 2015 02:06:40 GMT"
e34ab40b409a9f29c332fcffff96b1973e402951,"W/""c428f62bc42d210082010c658296ef5867e510d9861f4c92343d5d761f9c105b""",John Wiegley,jwiegley,16.0,4.0,20.0,"Fri, 12 Jun 2015 02:06:32 GMT"
bec7f0d1808d06fe73a28c430bea84c9f7899547,"W/""8060330604a3555c217ea82614657d5f90ad8b179889f50e51cdf7e6fb2327ab""",John Wiegley,jwiegley,2.0,0.0,2.0,"Fri, 12 Jun 2015 02:06:23 GMT"
d1d2299b179f07725e363e99af8e862a8dff8b50,"W/""78db2538c768a4b504c048c9ab5941b9e04f3b0a9fe09ee8cb0b0aa238325df5""",,,2.0,2.0,4.0,"Fri, 15 May 2015 22:29:11 GMT"
c3f43c55b8ffd031f785de1bf2d9b9cd0f0a7920,"W/""05e3701b5b83e7e5d2e77bd5ba6f6caab002735215b796ec7d9687f3c4100fc2""",,,11.0,3.0,14.0,"Fri, 15 May 2015 17:27:53 GMT"
945ffb8bdc8d614e857f62c3dcc9e23f0feef263,"W/""2328dea708a6ccdac4d165836db7f3c31143a1c4238bde3a3f4bc6ab0725648f""",,,16.0,4.0,20.0,"Fri, 15 May 2015 16:48:52 GMT"
d76d7a4f531eff90e9139ac7f51d83005cdc5462,"W/""14a52b439cd6fe010f751fa29d28d5103515f92a68cda65b0893c72b8fdcc44c""",,,2.0,0.0,2.0,"Fri, 15 May 2015 16:40:36 GMT"
5f7bf75094e51acbe5a56799677051fae3222a0e,"W/""7b1e6c6f2b5c54a0a12f77b1a583c227ba287cfcd91987de838ac5d38fa51346""",,pbogdan,10.0,2.0,12.0,"Thu, 07 May 2015 21:48:23 GMT"
ad3d86c41d6630f3ed09a003031c88f292d96f9c,"W/""69778c6c554bf944135925f2e450adef4c372160759a05cc1375a997ff8b5f35""",Harry Garrood,hdgarrood,46.0,0.0,46.0,"Thu, 07 May 2015 11:22:02 GMT"
89b80c606140aad91f6dc93be100d413e0124d94,"W/""31354b31be3bfbeb22b216342ca1c12c15f5d5ffd609df7dde3b0ebc61466b6c""",Harry Garrood,hdgarrood,44.0,14.0,58.0,"Thu, 07 May 2015 11:22:02 GMT"
e31bf5ff889353cbb14037f70167e698112ae313,"W/""d8be10e82d7900649b3199244dd802d20cb08195a4f1ad1eab2d3a991560e2e0""",,pbogdan,2.0,0.0,2.0,"Wed, 06 May 2015 18:52:09 GMT"
f3c193217442534f71a16bd4ae4aab970fc7fd5f,"W/""5c98bc31219663ccc1d7cd7e3260ffb306d141e58c1d1d90db0d5e0eec0df6d6""",,pbogdan,19.0,4.0,23.0,"Wed, 06 May 2015 18:52:09 GMT"
52bf30ca94eeb9f9cebc5cf23b9f0a8138247609,"W/""363ae23ccd6924b0b8d1b2ec3930c508bbd08fdd91de0956bdb679a705efb513""",John Wiegley,jwiegley,38.0,6.0,44.0,"Wed, 06 May 2015 05:21:34 GMT"
dc683fc7b1e83299a5eca7672443133c7e2d977a,"W/""d3800062c5a006aa8e4e8f00539065cae3b5a3b2d80b6bb8d2930855b9931704""",John Wiegley,jwiegley,17.0,7.0,24.0,"Sun, 26 Apr 2015 18:18:50 GMT"
5c720f5183f1aeb58073fa258d7e3dafb5d25f6e,"W/""4c3fffbc1e5565fa4ee74d6e5e80247dc93202c6f8ccd51b0ac3c2bfea609db9""",Peter Harpending,pharpend,1.0,1.0,2.0,"Sun, 26 Apr 2015 00:26:47 GMT"
90a28e4a2b5d76e2ec2335bbae91735527776352,"W/""8286fc0159ff4877686c8463bbc70a76193d7720ea62b4f92019a5c4b6c223f4""",Peter Harpending,pharpend,14.0,3.0,17.0,"Sat, 25 Apr 2015 22:33:38 GMT"
d1859b4eb90aed4895a57537fd8e23ee8d349b9e,"W/""a15a6c30c3d4257690ff82d8d8a2ff1e0238dac52c4cd95ee4395aa95d862d9f""",Peter Harpending,pharpend,2.0,3.0,5.0,"Sat, 25 Apr 2015 22:22:27 GMT"
815d23c848eab0cb86168d994b7f0785e24724b1,"W/""ed831d85186fabe24586a1f1d6fdc14d888303ff7eb936d0c399edbe5375ebcd""",,smurphy8,38.0,6.0,44.0,"Fri, 24 Apr 2015 23:43:02 GMT"
5fb85b78e1d436778d0fd975b1191115b027a9a9,"W/""e140768a902052ccaadecff7ca50f1ec753a5b97c17021e08d75e77a3b164c08""",John Wiegley,jwiegley,24.0,0.0,24.0,"Thu, 23 Apr 2015 18:26:07 GMT"
1447844965ef534028bc9f977af4c7bcb3eda582,"W/""ca3cd5f5514ad958e60f87d91e1b6ed834deb94aafb0fb199f3493b257ed75ba""",,,47.0,1.0,48.0,"Thu, 02 Apr 2015 04:36:18 GMT"
071ddbac9fb28f7deba742aabf06ed495de19f40,"W/""adb19ad6915118e14913f9bc21fb58ebe71182fe4d84978ce668b0788b3bfd0d""",,,3.0,3.0,6.0,"Thu, 02 Apr 2015 04:36:18 GMT"
b158582b14d1467fc97e2560e4868bb517f7865e,"W/""48dce66613cb527e9a43beb102a3d8ffad4a14c385a557f142bdd0fd3f863df6""",,,56.0,9.0,65.0,"Thu, 02 Apr 2015 04:35:21 GMT"
29ccce6265e50f86bc8e6c46d29e346eebc33bf3,"W/""4dfb1bfd2372c106d74785ad8a0c068848d58947a6886466b6441bafd6e268d7""",Michael Bernstein,mrb,28.0,0.0,28.0,"Thu, 19 Mar 2015 17:30:43 GMT"
d0315da143f49bb763d0a7b97e8574c7711f88cd,"W/""3b656c4525656331af28c46b1be3579854a225e59b55f7ed8c9fb49666beb9e5""",Michael Bernstein,mrb,5.0,3.0,8.0,"Wed, 18 Mar 2015 03:24:26 GMT"
f2760a43036ed363d2e762456576034c947bb548,"W/""4305804083cc9ec52ef81ad0ee6dc50fd645d3bab5d3222a0477337eec61b981""",,,24.0,0.0,24.0,"Wed, 04 Mar 2015 15:41:18 GMT"
a1e7541d9ee2c23d616147707709d96e1381cf2e,"W/""837a1ecf4790c50b6ddbf3bedcc9a35efb823edec0b62517da8f0686cadaa55d""",John Wiegley,jwiegley,50.0,0.0,50.0,"Wed, 04 Feb 2015 23:33:22 GMT"
dc0b9b23d55f02e88ce5c841b722f5e4f6f46a9d,"W/""f8f0425d0e64fcb96d493f97bae222043c29f551dab991a7eef211e7cb459b4d""",Justin S. Leitgeb,jsl,50.0,0.0,50.0,"Wed, 04 Feb 2015 23:02:38 GMT"
35180ad2bf5de58df90f2c32a50b7c845f5f4b12,"W/""cb644e82bfa1fe706739f6012b3cfd23131d228413f2d90625b30d3c86e09e34""",Yuriy Syrovetskiy,cblp,86.0,30.0,116.0,"Wed, 28 Jan 2015 09:22:14 GMT"
b94dbae903ab560dd810eb90cb5d595d88e0f563,"W/""4eb8a8f99c50b2b18210eb810cc9f60ce9615d471a49cb1ff9d4ff1a0cb1b448""",Yuriy Syrovetskiy,cblp,10.0,6.0,16.0,"Tue, 27 Jan 2015 15:10:30 GMT"
5e99913e3ffbdbfdaf0d8693365ad7968acfb865,"W/""c9863f79bb6106067401c1e243dde2914dd75cdf8807221cd0f26608f5a3194f""",John Wiegley,jwiegley,29.0,0.0,29.0,"Mon, 19 Jan 2015 17:01:50 GMT"
e8e658a6a19bcdffdc8c100683ac3fc74b0bff19,"W/""079f24a8eef0645f76085be364a90e9ad610f6b47c079e0983714049f1efd48e""",Nicolas Di Prima,NicolasDP,29.0,0.0,29.0,"Sun, 18 Jan 2015 21:58:50 GMT"
9d81333b7c2d44b0f9fa425575c1a7127ef2fad9,"W/""b9e27aed459ae53a1a8753a26855ee4567aa9b600036eb4bc266d96a2b842235""",César López-Natarén,nataren,41.0,1.0,42.0,"Mon, 01 Dec 2014 00:48:57 GMT"
8cf7e2619e35165b50b136a0bd4f4a36a1de1829,"W/""f0f64300392de74220435e8560a77fdb77d4ba03218e992219ff2bbb398c50b6""",Rick Elrod,relrod,1.0,1.0,2.0,"Sun, 30 Nov 2014 23:30:45 GMT"
83f69d7520a522dc1378e4890f146d883f354519,"W/""e887ee5d5bdcf9ece0b52662cc57c52b285a37b943f9836c9c8551b3249da39d""",Rick Elrod,relrod,40.0,0.0,40.0,"Thu, 27 Nov 2014 20:18:30 GMT"
f95b1fdf5409e0a42c5dd57d1d93c8dd232aa532,"W/""0a6971f73b9d219a06fc9237671087e9d0c735331fdb2c330011d44bfe6a39c7""",César López-Natarén,nataren,34.0,1.0,35.0,"Sun, 09 Nov 2014 22:03:51 GMT"
e44d1b8605083be840be3b08d3c2986ddc55128f,"W/""dfc2707d36112ac7ee8843fbc96382b9aedf0cfdadd6903038ae3cce504d778b""",,,34.0,1.0,35.0,"Sun, 09 Nov 2014 21:50:42 GMT"
1037f7f6bea36c70bb59a609109cc25866f2c339,"W/""f3eb6012bbc19d834a6a717fe2f42563420df2bf5ad8ed25a43f345fb7b1abd7""",César López-Natarén,nataren,1.0,1.0,2.0,"Sun, 09 Nov 2014 04:34:57 GMT"
0be6c43a4bb46198820b6b51fbd3d7e76ad0ab0b,"W/""891946640758caca2deeb049004d9054f61e1f61b31df90d2f3c4214f80251e6""",,,1.0,1.0,2.0,"Sun, 09 Nov 2014 04:34:17 GMT"
5de20150d3eeb8dd64fd462f3afad3234bef5da4,"W/""a84debf32776194a7424ec4d6ee3bfcf8797df258799d908a9ea4c26a2593295""",César López-Natarén,nataren,14.0,3.0,17.0,"Sun, 09 Nov 2014 04:27:23 GMT"
f3bebfb9caea872a850b116d8674319f47cc9f62,"W/""1a655a79a360b4d34b7e27b025856a39f7df85adb700493289d9e48e68abd608""",Niklas Hambüchen,nh2,14.0,3.0,17.0,"Wed, 05 Nov 2014 20:30:13 GMT"
e62cbf013d450fcf0e0240ee55e4358abf1ed61f,"W/""9c810de50a597f18b518f1ab11abd77050901bf9c1a6bea9ba5e6c4941de4197""",César López-Natarén,nataren,1.0,1.0,2.0,"Sun, 07 Sep 2014 20:51:12 GMT"
f3cd67cee1001f5cea18907558dc433262d280b2,"W/""c904e13e748ca138c87563ae928a26a9b9f9c33f0f7b80dd7a2cce0dae68b076""",,,1.0,1.0,2.0,"Sun, 07 Sep 2014 20:50:49 GMT"
5080abbf03296e7a27847c9ed5f6c3af57d0fbef,"W/""5801a74e7aa00818c325fabfc3e44fabd78242532f8797e43f8e2dc0dd6c8658""",César López-Natarén,nataren,29.0,1.0,30.0,"Sun, 07 Sep 2014 20:39:14 GMT"
990c995812a03a34d4e61f190cd79762ec82044c,"W/""5256669cd3f9bfc2d3f6e6c4b9f083b23642f343c2662e40e416989b66f177ff""",Petr,ppetr,29.0,1.0,30.0,"Sat, 06 Sep 2014 16:01:20 GMT"
6911ee6a43a4324161f1c436989b5fd9762d6ddd,"W/""df7f610468034281af9c030b29a035bb9933113fe75a3b33d0590fee5900eea7""",John Wiegley,jwiegley,127.0,37.0,164.0,"Sat, 23 Aug 2014 19:41:20 GMT"
c61f101992e4af8663068c38b714acdc0311985f,"W/""3a435b0fbd6ec231d799e8e6435048b0ff2b96ffb9c2832f310849471e7d8739""",Pablo Lamela ,palas,127.0,37.0,164.0,"Sat, 23 Aug 2014 12:27:56 GMT"
dfabb25fe42c7c712c6aef0a05a4420feb438168,"W/""40dc02cfb9de019a63b2ec55bdfc5e8c2ebc2b6f5091feba00d7d2b2eda3014d""",César López-Natarén,nataren,23.0,1.0,24.0,"Mon, 18 Aug 2014 03:57:25 GMT"
952016014bb964ee39da8ed1255ec5f7c2ffdb8d,"W/""85f2750408b6f7e4e1ab21fdd9e28e8820707029836480dde5c5e7f781457bf1""",,,23.0,1.0,24.0,"Sat, 16 Aug 2014 19:01:39 GMT"
18b80c386ea9c4a05a124a41ed543bae1ba1dcbf,"W/""731530e8e1a36861d9682f63cd508feea5daf1cf5782b6e1952fd0f5499751cb""",César López-Natarén,nataren,77.0,9.0,86.0,"Fri, 15 Aug 2014 06:03:16 GMT"
eb1b61ce1722488d3c451744b9332d4543455d54,"W/""1fe67e288a65104bf5e278419846cbe33da332d396dd70b5eba992e5f3371c9e""",,,77.0,9.0,86.0,"Fri, 15 Aug 2014 04:20:35 GMT"
b402a3f26ff8cf662d64b330993e7e9aa1452199,"W/""1552342b0a747ef0a2a057ea4548d29afd783cad47a20f3fc3ac2585b01924d2""",John Wiegley,jwiegley,39.0,0.0,39.0,"Tue, 12 Aug 2014 16:44:34 GMT"
2dfb1402f5aee1cea2b4a936337be84cf16b1e23,"W/""1d517fb4ba014e7a7cfd2410c73c0da5655a066528803baaae163f0950721b2c""",,,39.0,0.0,39.0,"Tue, 12 Aug 2014 13:02:03 GMT"
0c1d8078ea13f9db7cececf59b6c99ed018c1471,"W/""8500ef8edcdc5157d2f591610cf137445d4cba52abd31cad59c5bbd81406fd01""",John Wiegley,jwiegley,3.0,3.0,6.0,"Mon, 11 Aug 2014 05:26:07 GMT"
f17fd1ac1ba2acd7a925c1f0925912563f1cd2db,"W/""a559a89b58ca41ce4188ba44565ca0e6f81d82c93b77053eebadfea9dd1e3e45""",,,3.0,3.0,6.0,"Mon, 11 Aug 2014 02:53:47 GMT"
e1df2f9688641d7731f4c36f45d7dae752110b22,"W/""f303744229be2b21714f44a6e87c196fc963264b8d2550adf309d3d9714f378d""",John Wiegley,jwiegley,8.0,0.0,8.0,"Tue, 05 Aug 2014 17:14:57 GMT"
da9ec301b7a15e132988f6bcff3d0ef4e8462f23,"W/""59d9264bf37cdc3568c505bb1b43d1a398d4fdb4f1fb554adb74fdd5ed5b0bb1""",,,8.0,0.0,8.0,"Sat, 02 Aug 2014 23:50:35 GMT"
c9af6717bbb2fe90901ee7820d9bca2da7664225,"W/""b2371724dd8c9e702d35cf48a2fee3c8ba7de5732c826e74cf41c0e6b7fd4182""",John Wiegley,jwiegley,3.0,2.0,5.0,"Fri, 01 Aug 2014 22:40:22 GMT"
b6af578479f198a17c0e9a098d90f8763620be39,"W/""e6d11f0fa5bb5efac46dc16d6d993a1a2ef8899449fd6a71668c9688862a3033""",John Wiegley,jwiegley,17.0,5.0,22.0,"Fri, 01 Aug 2014 22:40:14 GMT"
96f177b8545d1e45130775178d0fc014d685507c,"W/""eba5d6dfc7c25ec85944c4478033dfe1be1c959e60afe37556e1aa4155732ce8""",John Wiegley,jwiegley,50.0,5.0,55.0,"Fri, 01 Aug 2014 22:38:45 GMT"
b5c749e496708fc28e0c9fb98c50c7d757000af4,"W/""1b0c1661ca5316ed48c8cb40ccf8a9d1e3515b65f4fe68a80450ef2b37e46d5b""",Charles O'Farrell,charleso,17.0,5.0,22.0,"Fri, 01 Aug 2014 21:30:08 GMT"
859aab8b60f1099274b274315dfe5c4c8789247b,"W/""fced15de9401b08f099fece7dfd2f012d5a0c34308f4d5786d4834205be08fa4""",Charles O'Farrell,charleso,3.0,2.0,5.0,"Fri, 01 Aug 2014 21:15:33 GMT"
2c02d1011063a1e516079791377082535b4d4960,"W/""b038b442ef473f694789a6d90164e0a92fe31cee06b1d06808dfa8018e6f8aff""",,,50.0,5.0,55.0,"Fri, 01 Aug 2014 15:33:08 GMT"
d533d39ed80e24170451d340b6a39dd86d35aff5,"W/""ab683fb625752705174e5f19435941307d91fb03a5939c2ef3e3875c95c0ff46""",,,1.0,1.0,2.0,"Thu, 31 Jul 2014 21:31:36 GMT"
f455f454a42867d652b07c398500ab7c620fabdb,"W/""0ec577b922832059bcc9b708f04bcb43d9a04b34895161ccfe6f834d8f9e4ad5""",John Wiegley,jwiegley,58.0,0.0,58.0,"Thu, 31 Jul 2014 17:27:55 GMT"
b36415ced3f42c8916ad6c1c6ab4bbf9b64e98ae,"W/""d9fa8a9396d374010f663b307cf17a2c4adc4fe63be087b4c5d5de7b312a60b9""",John Wiegley,jwiegley,53.0,1.0,54.0,"Thu, 31 Jul 2014 17:27:50 GMT"
dadd2ddc80d28ddacd3f070c5aba57eabfc9cd63,"W/""8801147766ce1e947409c713b1380c79174a7e196579cd09a4b978f6521db1df""",Calen Pennington,cpennington,53.0,1.0,54.0,"Thu, 31 Jul 2014 15:55:31 GMT"
bf642048127d411cf29c75921b694edb1ae961e3,"W/""4a893f8d1624cc49d3ffc15e2817c0749a980422cc241efc6e2fd9b4e9640e10""",Gabe Mulley,mulby,58.0,0.0,58.0,"Thu, 31 Jul 2014 12:30:58 GMT"
9309db0b5d8da13689dbd12b1b4b021858b9b432,"W/""7f324810aafd65618f98c67948ed1d5f0928084c3bb473e6706a670f98f262e9""",John Wiegley,jwiegley,310.0,1.0,311.0,"Wed, 30 Jul 2014 20:42:03 GMT"
efc079d409fa90eaca4cb97b8efc548585d44cce,"W/""a8adcb3bc5c655e7929e4b8cd6b704b5e035b977400d7a85c2544f8a5cafdab6""",Hrushikesh,hrushikesh,11.0,4.0,15.0,"Wed, 30 Jul 2014 20:41:19 GMT"
1d7a03fedde57f6039713ac1facd6f74e72ebb0d,"W/""68e88c758125737b5e8d7adc5ce1852fc727684dd9dcc85305209825af636f5d""",John Wiegley,jwiegley,6.0,6.0,12.0,"Wed, 30 Jul 2014 17:46:41 GMT"
460e53528282723d1d9fe51ed2d6e65273887f5e,"W/""0b2b63b2eaf31d235cd0025e8d41e99ecdb59a7321f89fe0f64acfd578439a1e""",John Wiegley,jwiegley,7.0,4.0,11.0,"Wed, 30 Jul 2014 17:46:29 GMT"
f28f32d55c9ce5633a54dc90ee0bba83ec80519b,"W/""ade45bdd49982dd66641a3b66b6b023f9b197199590de5e51573a1d9cdbbb67f""",John Wiegley,jwiegley,66.0,22.0,88.0,"Wed, 30 Jul 2014 17:46:19 GMT"
87e737efe79962b93b994cfc5e78d98df30b7a86,"W/""e95de96a14230a365b538352bb3082dc39318f76e75b12c6883e914a002cff05""",,,310.0,1.0,311.0,"Wed, 30 Jul 2014 06:03:09 GMT"
ed2b1c94ded1181be8a73190642350bce3aba778,"W/""b6731abbb5c872474780ae2078e10857018e7b8e35bcc7e959e6dfc6e316ab34""",John Wiegley,jwiegley,11.0,2.0,13.0,"Tue, 22 Jul 2014 21:37:12 GMT"
270dd22c37c3879c16aca45ab04c89eb16094d93,"W/""13ce0781ff3aa212d23d4742c67e1b4e30d618db487b8dd87aba0768186911b7""",Calen Pennington,cpennington,11.0,2.0,13.0,"Tue, 22 Jul 2014 17:33:55 GMT"
bf692ef57b4b89b495558cb6fd1d919fc3bf8c86,"W/""f3698dc3c98585e066417e19041e2f03cfafca375ec7f557d2c7db0ef5a5b31d""",John Wiegley,jwiegley,2.0,2.0,4.0,"Tue, 22 Jul 2014 02:50:29 GMT"
8c200e3a9d43c44e7229422e7720bb5f60ea93aa,"W/""c0bb3e943d3a3294f6ae2f9ce9f2b39feebe638beab5717a10ae74e99d73c673""",Gabe Mulley,mulby,2.0,2.0,4.0,"Mon, 21 Jul 2014 15:55:00 GMT"
cf5c03430788f21f4eeaaf4c490661840cf367ed,"W/""e65c17e5b9fd1f3baf2880ebddb3643e3fbc8b1961439eb1b61a5fb95686d150""",John Wiegley,jwiegley,11.0,21.0,32.0,"Mon, 26 May 2014 17:45:58 GMT"
539fe2c7e5694d67e5e9a632fe445058da59f13c,"W/""8bf85dea146df79b0aa7afe49c8a9059d2fbc00427f46c8db27b82d46250ba45""",Maxwell,mxswd,1.0,0.0,1.0,"Mon, 26 May 2014 10:26:49 GMT"
60aa95a0f2ab0a73f06e267e2ef19ae65b9923bd,"W/""3e4549fa49e9b5df758788e34ea69c0172aa2e7786fa3b6043a5fc2069513745""",Maxwell,mxswd,6.0,0.0,6.0,"Mon, 26 May 2014 10:24:29 GMT"
786cff9982ca151b050bc9131870079eeecbab3c,"W/""4364f6c84b47b5e1308c0cad7a7e073ad52992fde55bfbd1fa2b3dae3a3dcd22""",Maxwell,mxswd,2.0,2.0,4.0,"Mon, 26 May 2014 10:11:53 GMT"
0d7a62f40103c0582e91aab80c72e162732b08d6,"W/""17fb5681d37e8e901420f22021038308bbb06c82fc36231a0df5e0327421d03c""",Maxwell,mxswd,2.0,0.0,2.0,"Mon, 26 May 2014 10:11:43 GMT"
dc17f79ce7c3cc0229aca373693328f7bb562e2d,"W/""fe26ef4151ce91da39f0627f680f73db380320b3fdb19ad329f93dfe0cd35e6a""",Maxwell,mxswd,6.0,25.0,31.0,"Mon, 26 May 2014 10:11:32 GMT"
7fc39185bc7f90065da8c6e5324fdfc31440d1db,"W/""c98e3d6247b50b3428bde831c150b4734f8e04a18fb6f0cd8adeea84b341ad39""",Matt Giles,mgiles,13.0,13.0,26.0,"Mon, 05 May 2014 04:21:18 GMT"
c87537bd953baaffe76a67d326302a0db975d06f,"W/""bef4f845dab4942a29de4adb8a187eac82786e33756f1ac649860c0ed6ae47e0""",Matt Giles,mgiles,9.0,9.0,18.0,"Sun, 04 May 2014 01:34:50 GMT"
b3304c19fa7ea41529b156ff6ddfa05b5c361dfc,"W/""d82fe004fbac96f1c06dbd412cc4ea737ca62b32feb306e08b0d9bf01844df03""",Matt Giles,mgiles,1.0,1.0,2.0,"Sun, 04 May 2014 01:26:00 GMT"
6e50ce1c85447a79a7c5d30dbfb86f039568c14e,"W/""8c6b31aff54b11c291d02a35815a921445e714f63cf0fde40da0556cf48bb531""",Matt Giles,mgiles,23.0,4.0,27.0,"Sun, 04 May 2014 01:13:38 GMT"
959a00db16e685e17893edc9b0545089064d27f8,"W/""265f2a5272e7cfec326329567262cbe8e487e17aece4043989cc57a3fb44678f""",Matt Giles,mgiles,31.0,6.0,37.0,"Sat, 03 May 2014 00:28:40 GMT"
364a7076a82abd3ef0bd1136e9386302fac89789,"W/""eaaa21bb0d04352834e1cab475a52548a20de4ee4bb2941e9cfccdb939bc519a""",John Wiegley,jwiegley,3.0,3.0,6.0,"Fri, 02 May 2014 17:37:39 GMT"
1c2a2b17f7b212963cf9c41bd2eb662d9896fb5a,"W/""be6e1532a8d896b917868cda45f7630f9a23727ee7883a864be428852682de48""",David L. L. Thomas,dlthomas,3.0,3.0,6.0,"Fri, 02 May 2014 01:52:17 GMT"
1948d2c2d3e431c92666ca5df32e76756eee650a,"W/""a57a9133213e9f59e820f8287946a3158d2449eda891728f28226bf524f0f188""",John Wiegley,jwiegley,1.0,1.0,2.0,"Sat, 12 Apr 2014 14:23:51 GMT"
3c49867e40cb367216924d0e149b255c96963cf0,"W/""dc5e1c5f10d05b0a5202c718bda6e24b328d05235bc1791e2522dd61584a2aec""",Romain Beaumont,rom1504,1.0,1.0,2.0,"Fri, 11 Apr 2014 23:25:15 GMT"
632bb8fbd248cc83dcad20b4ac9860ae5e0d1613,"W/""0940e9ad5734714ff437d0f304cc398578fd62ea5ddc09a8d10259c99e99416a""",Dimitri Prybysh,dmand,7.0,4.0,11.0,"Sun, 06 Apr 2014 12:45:10 GMT"
5483d3acd7ebe3f5589ff49f14fd587eb14e976d,"W/""2265cd0b7276602c19652f1825a7126dc61c809aab77dc05085c9852a3692c5c""",John Wiegley,jwiegley,1.0,1.0,2.0,"Tue, 28 Jan 2014 00:58:16 GMT"
dac1673522d4d1425a61b52aab095f00ee058171,"W/""1c708ba554f2c5364f78a194102a8140e4591b52c42a4c38bd195eefe49df23e""",Yusuke Nomura,yunomu,1.0,1.0,2.0,"Mon, 27 Jan 2014 12:57:23 GMT"
4a59d247a1d323f49ddf1e7a877585fc85190010,"W/""9252dba3acc534663acb35488acdb94fa6887a6cc9ab75d26f44ac3f4e31aec2""",,,2.0,2.0,4.0,"Wed, 22 Jan 2014 11:49:47 GMT"
8ef97c07501afc44fc0e71d3ca803bbab92a8a6b,"W/""5e02baff0944e6f1860434a747191f5a01425659253ab0e47dd4f40060fc85c2""",,,5.0,6.0,11.0,"Wed, 22 Jan 2014 11:49:20 GMT"
260adbeac6ea17c5b98ca3c6f65fd67cad80c1fa,"W/""72281a5fd42f73f91e09197f1f734e683b213f189aa82013f5b8e3ceb4c5a880""",,,4.0,4.0,8.0,"Sat, 21 Dec 2013 01:09:19 GMT"
3214fdd22925048fd2c52f8c472d619b27d5c1f6,"W/""709e92da062a536dbe1d28cfbb96c0cc480c8828a9e61f4cb876e2924b92689c""",,,5.0,3.0,8.0,"Mon, 02 Dec 2013 09:46:03 GMT"
53150fa0c024498acb6664c65191665de8b38637,"W/""4ea09f557098d90593fc9e6b6bad35b1fc7072a0fbcafb8e99f868a2c6de85eb""",Jeff Taggart,psylinse,4.0,4.0,8.0,"Sat, 30 Nov 2013 21:27:00 GMT"
3084dc8dbe33bd016067db2e9fe376b7ca877eb3,"W/""6eeda0ebff112d6fae0fe82fa5d9a16e1f39b4affc0fef670200e1ebb8a46115""",Jeff Taggart,psylinse,2.0,2.0,4.0,"Sat, 30 Nov 2013 21:14:43 GMT"
daea03cb4de23b88d4796764333482886d921337,"W/""619efb51adc88fc13661da21022077a0e327ee6fc1da70c4ea8e394ef1d8afd6""",Schell Carl Scivally,schell,6.0,6.0,12.0,"Wed, 27 Nov 2013 03:29:49 GMT"
ba49a486d99157fa532c05af6bc19b2322a913d1,"W/""220b4038b30f92799fe1906516854273e0c723dcc23d17f40022c0184d6c1e0e""",John Wiegley,jwiegley,96.0,3.0,99.0,"Wed, 13 Nov 2013 08:53:24 GMT"
b0595b344b6a642919ca0e3db3dacf9094a557d0,"W/""b996664accb7205de361613e0ea8835ee70f54c5f2ced684399babb700f94723""",Erik Rantapaa,erantapaa,31.0,22.0,53.0,"Mon, 11 Nov 2013 20:22:03 GMT"
bfaeab2f69c6813756336666c4127f21b6c9ba22,"W/""24afda36c68ad0fe6de9b113f9d655d1c42900b252ed15533ff98c10459b6820""",,,103.0,106.0,209.0,"Mon, 04 Nov 2013 22:38:53 GMT"
890b36fb2b473522f70de6acd3d89f9bfb91f325,"W/""2b9ec54b247d330aec1b3655df8e1250541e5ad43e0c356e1dc7d947a6103b8c""",John Wiegley,jwiegley,12.0,0.0,12.0,"Mon, 04 Nov 2013 22:35:30 GMT"
